"OrderTrackingID","SalesOrderID","TrackingEventID","EventDateTime"
10849,50253,1,"2013-03-30 02:00:00.000000"
10854,55293,1,"2013-08-30 02:00:00.000000"
10913,50316,1,"2013-03-30 02:00:00.000000"
10923,57078,1,"2013-09-30 02:00:00.000000"
10929,58548,1,"2013-10-24 02:00:00.000000"
10930,60669,1,"2013-11-22 02:00:00.000000"
10974,50568,1,"2013-04-22 02:00:00.000000"
11058,51492,1,"2013-06-18 02:00:00.000000"
11062,58107,1,"2013-10-16 02:00:00.000000"
11078,71925,1,"2014-05-01 02:00:00.000000"
11100,49938,1,"2013-03-04 02:00:00.000000"
11116,56805,1,"2013-09-26 02:00:00.000000"
11142,64932,1,"2014-01-25 02:00:00.000000"
11162,53991,1,"2013-08-07 02:00:00.000000"
11164,57540,1,"2013-10-06 02:00:00.000000"
11169,46167,1,"2012-04-06 02:00:00.000000"
11172,61299,1,"2013-11-30 02:00:00.000000"
11186,54600,1,"2013-08-18 02:00:00.000000"
11194,75018,1,"2014-06-27 02:00:00.000000"
11211,47166,1,"2012-07-12 02:00:00.000000"
11218,72765,1,"2014-05-12 02:00:00.000000"
11261,63651,1,"2014-01-05 02:00:00.000000"
11268,70938,1,"2014-04-18 02:00:00.000000"
11275,73395,1,"2014-05-20 02:00:00.000000"
11277,61509,1,"2013-12-04 02:00:00.000000"
11284,58212,1,"2013-10-18 02:00:00.000000"
11303,46515,1,"2012-05-18 02:00:00.000000"
11320,68754,1,"2014-03-22 02:00:00.000000"
11336,59556,1,"2013-11-05 02:00:00.000000"
11352,45990,1,"2012-03-26 02:00:00.000000"
11366,50085,1,"2013-03-18 02:00:00.000000"
11376,56931,1,"2013-09-28 02:00:00.000000"
11378,74067,1,"2014-05-29 02:00:00.000000"
11385,43932,1,"2011-07-04 02:00:00.000000"
11432,58044,1,"2013-10-15 02:00:00.000000"
11456,60900,1,"2013-11-26 02:00:00.000000"
11479,51555,1,"2013-06-22 02:00:00.000000"
11480,50148,1,"2013-03-25 02:00:00.000000"
11501,58968,1,"2013-10-30 02:00:00.000000"
11520,60795,1,"2013-11-24 02:00:00.000000"
11551,63588,1,"2014-01-04 02:00:00.000000"
11561,53592,1,"2013-07-31 02:00:00.000000"
11584,73332,1,"2014-05-19 02:00:00.000000"
11591,57981,1,"2013-10-14 02:00:00.000000"
11614,66906,1,"2014-02-23 02:00:00.000000"
11619,57876,1,"2013-10-12 02:00:00.000000"
11663,52353,1,"2013-07-09 02:00:00.000000"
11687,74802,1,"2014-06-20 02:00:00.000000"
11691,54831,1,"2013-08-22 02:00:00.000000"
11774,58779,1,"2013-10-28 02:00:00.000000"
11792,70812,1,"2014-04-16 02:00:00.000000"
11859,60963,1,"2013-11-27 02:00:00.000000"
11860,74991,1,"2014-06-26 02:00:00.000000"
11883,65058,1,"2014-01-27 02:00:00.000000"
11885,70203,1,"2014-04-08 02:00:00.000000"
11900,58443,1,"2013-10-22 02:00:00.000000"
11917,52122,1,"2013-07-05 02:00:00.000000"
11946,58611,1,"2013-10-25 02:00:00.000000"
11974,72849,1,"2014-05-13 02:00:00.000000"
11977,44793,1,"2011-10-31 02:00:00.000000"
12005,44142,1,"2011-08-02 02:00:00.000000"
12018,49371,1,"2013-01-19 02:00:00.000000"
12025,64386,1,"2014-01-17 02:00:00.000000"
12063,61929,1,"2013-12-11 02:00:00.000000"
12067,54285,1,"2013-08-12 02:00:00.000000"
12069,69195,1,"2014-03-28 02:00:00.000000"
12090,71169,1,"2014-04-22 02:00:00.000000"
12163,60186,1,"2013-11-15 02:00:00.000000"
12167,45654,1,"2012-02-10 02:00:00.000000"
12168,71547,1,"2014-04-27 02:00:00.000000"
12169,45003,1,"2011-11-26 02:00:00.000000"
12225,63315,1,"2013-12-31 02:00:00.000000"
12226,53046,1,"2013-07-23 02:00:00.000000"
12234,53382,1,"2013-07-29 02:00:00.000000"
12259,68628,1,"2014-03-20 02:00:00.000000"
12279,56007,1,"2013-09-10 02:00:00.000000"
12303,44478,1,"2011-09-29 02:00:00.000000"
12307,58737,1,"2013-10-27 02:00:00.000000"
12361,73122,1,"2014-05-17 02:00:00.000000"
12367,51933,1,"2013-07-01 02:00:00.000000"
12376,58569,1,"2013-10-24 02:00:00.000000"
12384,51030,1,"2013-05-25 02:00:00.000000"
12389,45234,1,"2011-12-27 02:00:00.000000"
12444,55104,1,"2013-08-27 02:00:00.000000"
12447,60921,1,"2013-11-26 02:00:00.000000"
12452,47670,1,"2012-08-30 02:00:00.000000"
12453,61026,1,"2013-11-27 02:00:00.000000"
12495,63147,1,"2013-12-31 02:00:00.000000"
12515,46704,1,"2012-06-02 02:00:00.000000"
12528,52836,1,"2013-07-18 02:00:00.000000"
12547,66948,1,"2014-02-24 02:00:00.000000"
12559,59178,1,"2013-10-31 02:00:00.000000"
12582,46893,1,"2012-06-25 02:00:00.000000"
12589,50799,1,"2013-05-03 02:00:00.000000"
12624,54936,1,"2013-08-24 02:00:00.000000"
12635,70329,1,"2014-04-10 02:00:00.000000"
12674,58233,1,"2013-10-18 02:00:00.000000"
12692,57729,1,"2013-10-09 02:00:00.000000"
12753,55503,1,"2013-09-01 02:00:00.000000"
12771,62811,1,"2013-12-25 02:00:00.000000"
12787,73248,1,"2014-05-18 02:00:00.000000"
12797,68922,1,"2014-03-24 02:00:00.000000"
12803,71274,1,"2014-04-23 02:00:00.000000"
12819,51303,1,"2013-06-07 02:00:00.000000"
12830,67746,1,"2014-03-06 02:00:00.000000"
12844,62097,1,"2013-12-14 02:00:00.000000"
12875,65898,1,"2014-02-07 02:00:00.000000"
12942,70707,1,"2014-04-15 02:00:00.000000"
12950,55398,1,"2013-08-31 02:00:00.000000"
12983,68019,1,"2014-03-10 02:00:00.000000"
12991,55566,1,"2013-09-03 02:00:00.000000"
12992,51198,1,"2013-05-31 02:00:00.000000"
13018,56553,1,"2013-09-21 02:00:00.000000"
13023,73920,1,"2014-05-27 02:00:00.000000"
13040,47208,1,"2012-07-16 02:00:00.000000"
13043,69762,1,"2014-04-02 02:00:00.000000"
13089,72072,1,"2014-05-03 02:00:00.000000"
13111,66003,1,"2014-02-08 02:00:00.000000"
13126,66801,1,"2014-02-21 02:00:00.000000"
13164,43848,1,"2011-07-01 02:00:00.000000"
13218,52332,1,"2013-07-09 02:00:00.000000"
13225,74949,1,"2014-06-25 02:00:00.000000"
13230,59010,1,"2013-10-30 02:00:00.000000"
13252,46074,1,"2012-03-30 02:00:00.000000"
13258,63777,1,"2014-01-07 02:00:00.000000"
13282,57792,1,"2013-10-11 02:00:00.000000"
13287,53718,1,"2013-08-01 02:00:00.000000"
13352,67515,1,"2014-03-03 02:00:00.000000"
13357,54726,1,"2013-08-20 02:00:00.000000"
13361,46620,1,"2012-05-30 02:00:00.000000"
13363,51429,1,"2013-06-14 02:00:00.000000"
13371,57645,1,"2013-10-08 02:00:00.000000"
13382,47817,1,"2012-09-11 02:00:00.000000"
13419,51765,1,"2013-06-30 02:00:00.000000"
13441,72828,1,"2014-05-13 02:00:00.000000"
13444,56700,1,"2013-09-24 02:00:00.000000"
13449,54432,1,"2013-08-15 02:00:00.000000"
13461,56973,1,"2013-09-29 02:00:00.000000"
13462,52521,1,"2013-07-12 02:00:00.000000"
13483,59724,1,"2013-11-08 02:00:00.000000"
13520,66780,1,"2014-02-21 02:00:00.000000"
13542,45528,1,"2012-01-29 02:00:00.000000"
13543,61404,1,"2013-12-02 02:00:00.000000"
13589,70266,1,"2014-04-09 02:00:00.000000"
13590,69594,1,"2014-03-31 02:00:00.000000"
13625,46389,1,"2012-04-30 02:00:00.000000"
13633,51366,1,"2013-06-10 02:00:00.000000"
13644,51125,1,"2013-05-30 02:00:00.000000"
13656,50946,1,"2013-05-16 02:00:00.000000"
13659,57708,1,"2013-10-09 02:00:00.000000"
13667,57309,1,"2013-10-02 02:00:00.000000"
13704,59619,1,"2013-11-06 02:00:00.000000"
13706,64659,1,"2014-01-20 02:00:00.000000"
13707,48930,1,"2012-12-15 02:00:00.000000"
13772,63420,1,"2014-01-01 02:00:00.000000"
13785,64440,1,"2014-01-17 02:00:00.000000"
13786,48468,1,"2012-11-05 02:00:00.000000"
13803,58275,1,"2013-10-19 02:00:00.000000"
13821,50295,1,"2013-03-30 02:00:00.000000"
13825,68817,1,"2014-03-23 02:00:00.000000"
13827,69405,1,"2014-03-31 02:00:00.000000"
13847,59787,1,"2013-11-09 02:00:00.000000"
13888,46851,1,"2012-06-19 02:00:00.000000"
13896,62034,1,"2013-12-13 02:00:00.000000"
13897,67452,1,"2014-03-02 02:00:00.000000"
13954,72093,1,"2014-05-03 02:00:00.000000"
13963,65562,1,"2014-02-02 02:00:00.000000"
13966,55320,1,"2013-08-30 02:00:00.000000"
14008,70980,1,"2014-04-19 02:00:00.000000"
14019,61740,1,"2013-12-08 02:00:00.000000"
14035,54327,1,"2013-08-13 02:00:00.000000"
14057,50652,1,"2013-04-29 02:00:00.000000"
14064,64596,1,"2014-01-19 02:00:00.000000"
14075,54495,1,"2013-08-16 02:00:00.000000"
14092,63357,1,"2013-12-31 02:00:00.000000"
14103,66612,1,"2014-02-18 02:00:00.000000"
14119,57246,1,"2013-10-01 02:00:00.000000"
14143,61262,1,"2013-11-30 02:00:00.000000"
14152,52080,1,"2013-07-04 02:00:00.000000"
14162,57771,1,"2013-10-10 02:00:00.000000"
14167,46326,1,"2012-04-30 02:00:00.000000"
14219,74004,1,"2014-05-28 02:00:00.000000"
14256,69363,1,"2014-03-30 02:00:00.000000"
14257,63126,1,"2013-12-31 02:00:00.000000"
14273,47901,1,"2012-09-21 02:00:00.000000"
14274,50505,1,"2013-04-15 02:00:00.000000"
14275,55125,1,"2013-08-27 02:00:00.000000"
14311,50820,1,"2013-05-05 02:00:00.000000"
14332,72891,1,"2014-05-14 02:00:00.000000"
14339,61635,1,"2013-12-06 02:00:00.000000"
14348,45318,1,"2012-01-01 02:00:00.000000"
14362,60776,1,"2013-11-24 02:00:00.000000"
14378,54390,1,"2013-08-14 02:00:00.000000"
14420,68523,1,"2014-03-18 02:00:00.000000"
14428,45801,1,"2012-02-29 02:00:00.000000"
14442,48216,1,"2012-10-20 02:00:00.000000"
14464,44940,1,"2011-11-18 02:00:00.000000"
14490,66843,1,"2014-02-22 02:00:00.000000"
14494,45423,1,"2012-01-12 02:00:00.000000"
14497,65100,1,"2014-01-28 02:00:00.000000"
14509,61803,1,"2013-12-09 02:00:00.000000"
14511,48069,1,"2012-09-30 02:00:00.000000"
14554,61467,1,"2013-12-03 02:00:00.000000"
14558,71043,1,"2014-04-20 02:00:00.000000"
14561,55062,1,"2013-08-26 02:00:00.000000"
14568,64827,1,"2014-01-23 02:00:00.000000"
14603,68691,1,"2014-03-21 02:00:00.000000"
14614,47313,1,"2012-07-26 02:00:00.000000"
14638,48153,1,"2012-10-10 02:00:00.000000"
14689,44079,1,"2011-08-01 02:00:00.000000"
14690,50925,1,"2013-05-14 02:00:00.000000"
14720,56049,1,"2013-09-11 02:00:00.000000"
14730,69006,1,"2014-03-25 02:00:00.000000"
14743,64407,1,"2014-01-17 02:00:00.000000"
14749,63063,1,"2013-12-30 02:00:00.000000"
14760,64239,1,"2014-01-14 02:00:00.000000"
14761,50211,1,"2013-03-30 02:00:00.000000"
14778,46956,1,"2012-06-30 02:00:00.000000"
14780,68166,1,"2014-03-13 02:00:00.000000"
14792,47796,1,"2012-09-09 02:00:00.000000"
14834,62496,1,"2013-12-20 02:00:00.000000"
14845,66024,1,"2014-02-09 02:00:00.000000"
14870,74718,1,"2014-06-17 02:00:00.000000"
14896,71463,1,"2014-04-26 02:00:00.000000"
14897,50547,1,"2013-04-20 02:00:00.000000"
14898,53508,1,"2013-07-31 02:00:00.000000"
14944,73752,1,"2014-05-25 02:00:00.000000"
14981,44688,1,"2011-10-20 02:00:00.000000"
15017,55377,1,"2013-08-30 02:00:00.000000"
15020,49791,1,"2013-02-25 02:00:00.000000"
15045,47376,1,"2012-07-31 02:00:00.000000"
15050,68943,1,"2014-03-24 02:00:00.000000"
15069,44520,1,"2011-10-01 02:00:00.000000"
15095,71568,1,"2014-04-28 02:00:00.000000"
15127,62328,1,"2013-12-17 02:00:00.000000"
15178,72345,1,"2014-05-06 02:00:00.000000"
15183,46284,1,"2012-04-22 02:00:00.000000"
15220,63294,1,"2013-12-31 02:00:00.000000"
15221,48090,1,"2012-09-30 02:00:00.000000"
15229,59136,1,"2013-10-30 02:00:00.000000"
15285,51597,1,"2013-06-24 02:00:00.000000"
15334,57183,1,"2013-09-30 02:00:00.000000"
15356,51744,1,"2013-06-30 02:00:00.000000"
15358,74256,1,"2014-06-03 02:00:00.000000"
15369,62664,1,"2013-12-23 02:00:00.000000"
15451,46494,1,"2012-05-16 02:00:00.000000"
15523,73815,1,"2014-05-26 02:00:00.000000"
15538,55881,1,"2013-09-08 02:00:00.000000"
15566,60144,1,"2013-11-14 02:00:00.000000"
15596,60249,1,"2013-11-16 02:00:00.000000"
15607,45465,1,"2012-01-20 02:00:00.000000"
15612,50841,1,"2013-05-07 02:00:00.000000"
15632,61089,1,"2013-11-28 02:00:00.000000"
15643,50484,1,"2013-04-13 02:00:00.000000"
15645,74302,1,"2014-06-04 02:00:00.000000"
15646,62958,1,"2013-12-28 02:00:00.000000"
15707,53340,1,"2013-07-28 02:00:00.000000"
15726,44982,1,"2011-11-23 02:00:00.000000"
15732,60039,1,"2013-11-12 02:00:00.000000"
15754,69174,1,"2014-03-28 02:00:00.000000"
15792,49035,1,"2012-12-30 02:00:00.000000"
15812,70686,1,"2014-04-15 02:00:00.000000"
15818,70421,1,"2014-04-11 02:00:00.000000"
15870,62223,1,"2013-12-15 02:00:00.000000"
15887,66087,1,"2014-02-10 02:00:00.000000"
15916,57099,1,"2013-09-30 02:00:00.000000"
15934,53109,1,"2013-07-24 02:00:00.000000"
15943,72471,1,"2014-05-08 02:00:00.000000"
15958,64071,1,"2014-01-12 02:00:00.000000"
15987,66381,1,"2014-02-15 02:00:00.000000"
16001,58590,1,"2013-10-25 02:00:00.000000"
16002,46095,1,"2012-03-30 02:00:00.000000"
16005,61908,1,"2013-12-10 02:00:00.000000"
16022,52857,1,"2013-07-19 02:00:00.000000"
16051,74928,1,"2014-06-24 02:00:00.000000"
16083,68061,1,"2014-03-11 02:00:00.000000"
16089,69342,1,"2014-03-30 02:00:00.000000"
16101,70854,1,"2014-04-17 02:00:00.000000"
16104,64533,1,"2014-01-19 02:00:00.000000"
16115,51219,1,"2013-06-01 02:00:00.000000"
16124,51471,1,"2013-06-17 02:00:00.000000"
16178,73269,1,"2014-05-19 02:00:00.000000"
16181,47439,1,"2012-07-31 02:00:00.000000"
16188,57182,1,"2013-09-30 02:00:00.000000"
16220,66927,1,"2014-02-23 02:00:00.000000"
16225,58086,1,"2013-10-16 02:00:00.000000"
16244,57435,1,"2013-10-04 02:00:00.000000"
16246,73668,1,"2014-05-24 02:00:00.000000"
16251,58884,1,"2013-10-29 02:00:00.000000"
16269,50673,1,"2013-04-30 02:00:00.000000"
16272,57750,1,"2013-10-10 02:00:00.000000"
16281,57603,1,"2013-10-07 02:00:00.000000"
16292,51750,1,"2013-06-30 02:00:00.000000"
16294,66486,1,"2014-02-16 02:00:00.000000"
16300,47733,1,"2012-08-30 02:00:00.000000"
16320,54075,1,"2013-08-08 02:00:00.000000"
16335,66150,1,"2014-02-10 02:00:00.000000"
16345,49266,1,"2013-01-08 02:00:00.000000"
16394,56763,1,"2013-09-25 02:00:00.000000"
16395,64974,1,"2014-01-26 02:00:00.000000"
16440,61068,1,"2013-11-28 02:00:00.000000"
16475,52143,1,"2013-07-05 02:00:00.000000"
16488,62685,1,"2013-12-23 02:00:00.000000"
16505,72597,1,"2014-05-10 02:00:00.000000"
16628,71589,1,"2014-04-28 02:00:00.000000"
16666,51912,1,"2013-06-30 02:00:00.000000"
16740,62055,1,"2013-12-13 02:00:00.000000"
16772,68208,1,"2014-03-14 02:00:00.000000"
16813,49854,1,"2013-02-28 02:00:00.000000"
16818,74445,1,"2014-06-09 02:00:00.000000"
16870,53604,1,"2013-07-31 02:00:00.000000"
16910,50358,1,"2013-04-01 02:00:00.000000"
16911,65751,1,"2014-02-05 02:00:00.000000"
16929,44835,1,"2011-11-04 02:00:00.000000"
16931,48405,1,"2012-10-30 02:00:00.000000"
16953,74214,1,"2014-06-01 02:00:00.000000"
16964,50610,1,"2013-04-26 02:00:00.000000"
17010,46032,1,"2012-03-30 02:00:00.000000"
17016,61446,1,"2013-12-03 02:00:00.000000"
17023,55524,1,"2013-09-02 02:00:00.000000"
17034,54747,1,"2013-08-20 02:00:00.000000"
17071,62076,1,"2013-12-13 02:00:00.000000"
17073,47591,1,"2012-08-19 02:00:00.000000"
17112,74865,1,"2014-06-22 02:00:00.000000"
17115,73374,1,"2014-05-20 02:00:00.000000"
17124,63630,1,"2014-01-05 02:00:00.000000"
17131,72870,1,"2014-05-14 02:00:00.000000"
17157,70455,1,"2014-04-12 02:00:00.000000"
17161,50421,1,"2013-04-06 02:00:00.000000"
17203,47523,1,"2012-08-10 02:00:00.000000"
17206,46536,1,"2012-05-20 02:00:00.000000"
17230,67284,1,"2014-03-01 02:00:00.000000"
17275,70833,1,"2014-04-17 02:00:00.000000"
17302,50022,1,"2013-03-12 02:00:00.000000"
17330,52542,1,"2013-07-13 02:00:00.000000"
17358,69153,1,"2014-03-27 02:00:00.000000"
17421,44856,1,"2011-11-07 02:00:00.000000"
17478,58527,1,"2013-10-23 02:00:00.000000"
17565,72975,1,"2014-05-15 02:00:00.000000"
17586,67788,1,"2014-03-07 02:00:00.000000"
17605,47502,1,"2012-08-08 02:00:00.000000"
17626,59871,1,"2013-11-10 02:00:00.000000"
17679,69636,1,"2014-03-31 02:00:00.000000"
17698,46998,1,"2012-06-30 02:00:00.000000"
17736,73647,1,"2014-05-24 02:00:00.000000"
17749,66570,1,"2014-02-18 02:00:00.000000"
17761,45276,1,"2012-01-01 02:00:00.000000"
17796,56280,1,"2013-09-16 02:00:00.000000"
17818,55335,1,"2013-08-30 02:00:00.000000"
17844,62937,1,"2013-12-27 02:00:00.000000"
17856,58191,1,"2013-10-17 02:00:00.000000"
17890,75096,1,"2014-06-30 02:00:00.000000"
17950,43911,1,"2011-07-01 02:00:00.000000"
18020,67116,1,"2014-02-26 02:00:00.000000"
18038,64953,1,"2014-01-26 02:00:00.000000"
18077,69321,1,"2014-03-30 02:00:00.000000"
18095,47292,1,"2012-07-25 02:00:00.000000"
18111,52878,1,"2013-07-19 02:00:00.000000"
18183,63105,1,"2013-12-30 02:00:00.000000"
18216,65772,1,"2014-02-05 02:00:00.000000"
18245,56405,1,"2013-09-18 02:00:00.000000"
18251,65436,1,"2014-01-30 02:00:00.000000"
18252,68859,1,"2014-03-23 02:00:00.000000"
18289,74508,1,"2014-06-11 02:00:00.000000"
18310,50715,1,"2013-04-30 02:00:00.000000"
18329,69930,1,"2014-04-04 02:00:00.000000"
18365,63441,1,"2014-01-02 02:00:00.000000"
18399,50631,1,"2013-04-28 02:00:00.000000"
18416,61719,1,"2013-12-07 02:00:00.000000"
18428,53256,1,"2013-07-27 02:00:00.000000"
18438,73479,1,"2014-05-21 02:00:00.000000"
18499,69804,1,"2014-04-03 02:00:00.000000"
18535,63378,1,"2014-01-01 02:00:00.000000"
18571,68397,1,"2014-03-16 02:00:00.000000"
18584,64869,1,"2014-01-24 02:00:00.000000"
18595,65016,1,"2014-01-26 02:00:00.000000"
18606,51282,1,"2013-06-05 02:00:00.000000"
18624,65037,1,"2014-01-27 02:00:00.000000"
18628,64701,1,"2014-01-21 02:00:00.000000"
18646,45969,1,"2012-03-23 02:00:00.000000"
18678,56658,1,"2013-09-23 02:00:00.000000"
18689,61824,1,"2013-12-09 02:00:00.000000"
18703,66423,1,"2014-02-15 02:00:00.000000"
18745,72114,1,"2014-05-03 02:00:00.000000"
18801,58338,1,"2013-10-20 02:00:00.000000"
18850,50526,1,"2013-04-18 02:00:00.000000"
18860,48258,1,"2012-10-26 02:00:00.000000"
18870,50904,1,"2013-05-12 02:00:00.000000"
18873,69237,1,"2014-03-28 02:00:00.000000"
18895,71841,1,"2014-05-01 02:00:00.000000"
18908,45381,1,"2012-01-06 02:00:00.000000"
18915,53676,1,"2013-08-01 02:00:00.000000"
18917,64008,1,"2014-01-11 02:00:00.000000"
18946,61866,1,"2013-12-10 02:00:00.000000"
18984,74613,1,"2014-06-14 02:00:00.000000"
18989,73983,1,"2014-05-28 02:00:00.000000"
18992,70917,1,"2014-04-18 02:00:00.000000"
19027,55020,1,"2013-08-25 02:00:00.000000"
19050,68565,1,"2014-03-19 02:00:00.000000"
19112,63399,1,"2014-01-01 02:00:00.000000"
19198,57330,1,"2013-10-02 02:00:00.000000"
19202,60984,1,"2013-11-27 02:00:00.000000"
19212,55041,1,"2013-08-26 02:00:00.000000"
19214,60711,1,"2013-11-23 02:00:00.000000"
19297,52563,1,"2013-07-13 02:00:00.000000"
19305,48804,1,"2012-12-01 02:00:00.000000"
19332,54852,1,"2013-08-22 02:00:00.000000"
19338,73593,1,"2014-05-23 02:00:00.000000"
19372,54896,1,"2013-08-23 02:00:00.000000"
19382,59640,1,"2013-11-06 02:00:00.000000"
19390,63567,1,"2014-01-04 02:00:00.000000"
19406,72135,1,"2014-05-04 02:00:00.000000"
19421,67389,1,"2014-03-01 02:00:00.000000"
19428,53133,1,"2013-07-25 02:00:00.000000"
19443,52206,1,"2013-07-06 02:00:00.000000"
19461,63840,1,"2014-01-08 02:00:00.000000"
19477,48195,1,"2012-10-17 02:00:00.000000"
19485,66696,1,"2014-02-19 02:00:00.000000"
19489,47271,1,"2012-07-23 02:00:00.000000"
19492,49287,1,"2013-01-11 02:00:00.000000"
19499,51408,1,"2013-06-13 02:00:00.000000"
19503,52038,1,"2013-07-03 02:00:00.000000"
19511,58674,1,"2013-10-26 02:00:00.000000"
19525,60816,1,"2013-11-24 02:00:00.000000"
19538,51695,1,"2013-06-30 02:00:00.000000"
19549,63273,1,"2013-12-31 02:00:00.000000"
19578,69573,1,"2014-03-31 02:00:00.000000"
19587,45675,1,"2012-02-12 02:00:00.000000"
19603,44205,1,"2011-08-16 02:00:00.000000"
19661,53004,1,"2013-07-23 02:00:00.000000"
19669,57834,1,"2013-10-11 02:00:00.000000"
19694,45444,1,"2012-01-15 02:00:00.000000"
19703,65520,1,"2014-02-01 02:00:00.000000"
19730,57498,1,"2013-10-05 02:00:00.000000"
19769,74088,1,"2014-05-29 02:00:00.000000"
19810,68838,1,"2014-03-23 02:00:00.000000"
19864,74466,1,"2014-06-09 02:00:00.000000"
19907,62244,1,"2013-12-16 02:00:00.000000"
19911,53424,1,"2013-07-30 02:00:00.000000"
19920,60585,1,"2013-11-21 02:00:00.000000"
19922,44898,1,"2011-11-12 02:00:00.000000"
19925,57687,1,"2013-10-08 02:00:00.000000"
19928,73857,1,"2014-05-26 02:00:00.000000"
19957,51849,1,"2013-06-30 02:00:00.000000"
19990,44352,1,"2011-09-07 02:00:00.000000"
20031,68796,1,"2014-03-22 02:00:00.000000"
20049,70098,1,"2014-04-07 02:00:00.000000"
20069,56448,1,"2013-09-19 02:00:00.000000"
20107,55314,1,"2013-08-30 02:00:00.000000"
20119,48237,1,"2012-10-24 02:00:00.000000"
20126,57036,1,"2013-09-30 02:00:00.000000"
20161,48972,1,"2012-12-21 02:00:00.000000"
20162,52374,1,"2013-07-10 02:00:00.000000"
20164,48741,1,"2012-11-30 02:00:00.000000"
20268,51261,1,"2013-06-03 02:00:00.000000"
20285,48279,1,"2012-10-29 02:00:00.000000"
20289,70308,1,"2014-04-09 02:00:00.000000"
20309,44121,1,"2011-08-01 02:00:00.000000"
20317,68313,1,"2014-03-15 02:00:00.000000"
20323,70770,1,"2014-04-16 02:00:00.000000"
20385,56679,1,"2013-09-23 02:00:00.000000"
20413,47250,1,"2012-07-20 02:00:00.000000"
20472,66465,1,"2014-02-16 02:00:00.000000"
20522,74739,1,"2014-06-18 02:00:00.000000"
20523,66297,1,"2014-02-13 02:00:00.000000"
20547,59703,1,"2013-11-07 02:00:00.000000"
20595,56616,1,"2013-09-22 02:00:00.000000"
20643,52605,1,"2013-07-14 02:00:00.000000"
20653,63756,1,"2014-01-06 02:00:00.000000"
20678,66402,1,"2014-02-15 02:00:00.000000"
20684,46977,1,"2012-06-30 02:00:00.000000"
20698,67203,1,"2014-02-28 02:00:00.000000"
20702,43890,1,"2011-07-01 02:00:00.000000"
20705,60417,1,"2013-11-18 02:00:00.000000"
20719,56343,1,"2013-09-17 02:00:00.000000"
20738,43953,1,"2011-07-08 02:00:00.000000"
20748,65604,1,"2014-02-02 02:00:00.000000"
20768,56511,1,"2013-09-20 02:00:00.000000"
20788,49182,1,"2013-01-01 02:00:00.000000"
20794,60354,1,"2013-11-17 02:00:00.000000"
20850,48174,1,"2012-10-14 02:00:00.000000"
20926,58695,1,"2013-10-26 02:00:00.000000"
20993,71946,1,"2014-05-01 02:00:00.000000"
21001,57456,1,"2013-10-04 02:00:00.000000"
21018,51702,1,"2013-06-30 02:00:00.000000"
21040,68082,1,"2014-03-11 02:00:00.000000"
21047,70665,1,"2014-04-14 02:00:00.000000"
21065,45045,1,"2011-12-01 02:00:00.000000"
21078,71316,1,"2014-04-24 02:00:00.000000"
21114,45696,1,"2012-02-15 02:00:00.000000"
21119,58485,1,"2013-10-23 02:00:00.000000"
21123,67410,1,"2014-03-01 02:00:00.000000"
21128,66738,1,"2014-02-20 02:00:00.000000"
21135,63483,1,"2014-01-02 02:00:00.000000"
21174,60627,1,"2013-11-21 02:00:00.000000"
21182,47985,1,"2012-09-30 02:00:00.000000"
21208,64722,1,"2014-01-21 02:00:00.000000"
21216,55230,1,"2013-08-29 02:00:00.000000"
21239,57813,1,"2013-10-11 02:00:00.000000"
21268,54663,1,"2013-08-19 02:00:00.000000"
21289,67305,1,"2014-03-01 02:00:00.000000"
21308,55167,1,"2013-08-28 02:00:00.000000"
21338,45570,1,"2012-01-29 02:00:00.000000"
21381,74403,1,"2014-06-07 02:00:00.000000"
21402,72219,1,"2014-05-05 02:00:00.000000"
21419,74760,1,"2014-06-19 02:00:00.000000"
21422,65331,1,"2014-01-29 02:00:00.000000"
21424,52458,1,"2013-07-11 02:00:00.000000"
21439,54558,1,"2013-08-17 02:00:00.000000"
21450,64764,1,"2014-01-22 02:00:00.000000"
21476,66675,1,"2014-02-19 02:00:00.000000"
21494,71106,1,"2014-04-21 02:00:00.000000"
21497,54222,1,"2013-08-11 02:00:00.000000"
21502,66969,1,"2014-02-24 02:00:00.000000"
21535,68649,1,"2014-03-20 02:00:00.000000"
21558,61677,1,"2013-12-07 02:00:00.000000"
21584,60732,1,"2013-11-23 02:00:00.000000"
21639,74340,1,"2014-06-06 02:00:00.000000"
21657,61341,1,"2013-12-01 02:00:00.000000"
21682,58842,1,"2013-10-29 02:00:00.000000"
21686,52248,1,"2013-07-07 02:00:00.000000"
